entity_type,entity_key,lang,field,value,source,provenance
habitat_type,eunis@2021:U31,de,description,"[Zu diesem Lebensraum fehlen Daten im European Vegetation Archive.] Silikatische Felswände und Klippen, überwiegend aus harten kristallinen Gesteinen, weichem Glimmerschiefer und einigen Vulkaniten, in der borealen und arktischen biogeographischen Region; ausgenommen sind Meeresklippen mit Salzgischteinfluss sowie sehr nasse, triefende Steilwände. Die Vegetation besteht aus einer begrenzten Gefäßpflanzenflora in Spalten und auf Simsen, dazu epilithische Moose, Flechten und Mikroalgen auf Felsflächen, unter Überhängen und in allen Arten geschützter Kleinstandorte. Obwohl die Gesteine durchweg basenarm sind, unterscheiden sie sich deutlich in chemischer Zusammensetzung und Schichtung und können in zahlreichen Kleinlebensräumen eine große Vielfalt an Gefäßpflanzen und Kryptogamen in sehr verschiedenen Beständen beherbergen.",situs@0.7.0,situs
habitat_type,eunis@2021:U32,de,description,"Silikatische Klippen und Felswände aus sauren, überwiegend paläozoischen Gesteinen in den Hochgebirgen der nemoralen Zone. Die langsame Verwitterung dieser widerstandsfähigen Gesteine schafft nur wenige Nischen zur Besiedlung; die Gefäßpflanzenflora der Spalten und Simse ist daher eher artenarm, aber reich an epilithischen Flechten.",situs@0.7.0,situs
habitat_type,eunis@2021:U33,de,description,"Silikatische Felswände und Klippen der nemoralen Zone, ausgenommen jene der Hochgebirge und die gischtbeeinflussten Küstenklippen. Sie umfassen verschiedene metamorphe, sedimentäre und Ergussgesteine, daneben auch kalkfreie, aber mehr oder weniger basenreiche Vulkanite. Die Vegetation in Felsspalten und -klüften besteht aus Gefäßpflanzen wie kleinen Farnen, Sukkulenten und Rosettenkräutern, auf der Felsoberfläche zudem aus Laub- und Lebermoosen, Krusten- und Blattflechten, Mikroalgen und weiteren Kleinstlebewesen. Die natürliche Sukzession kann zur Entwicklung von Gebüsch und Wald führen.",situs@0.7.0,situs
habitat_type,eunis@2021:U34,de,description,"Silikatische Felswände und Klippen von den Tieflagen bis in die Hochgebirge des Mittelmeerraums, überwiegend magmatischen oder metamorphen Ursprungs, die je nach Gesteinsgefüge, Schieferung, Feuchtegehalt und Chemismus eine Vielfalt an Besiedlungsnischen bieten. Typisch sind polster- oder rosettenbildende Gefäßpflanzen, teils sukkulent, Farne und Zwergsträucher, dazu Moose, Flechten sowie epi- und endolithische Kleinstlebewesen.",situs@0.7.0,situs
habitat_type,eunis@2021:U35,de,description,"Bewachsene Klippen über basenreichen Gesteinen (nicht ultramafisch, ohne Salzgischt) in der borealen Region einschließlich Schottlands und möglicherweise Islands. Sie sind oft reich an Farnen und Krustenflechten sowie — an sonnenarmen, feuchten Standorten, besonders in ozeanischeren Gebieten — an Moosen.",situs@0.7.0,situs
habitat_type,eunis@2021:U36,de,description,"Kalkreiche oder basenreiche Felswände und -spalten in großen Höhen der europäischen Gebirge der gemäßigten Zone. Die Felsspaltenpflanzen, zwerg- und polsterförmigen Chamaephyten und Hemikryptophyten sowie zahlreiche Farne und Moose sind sehr gut an die extremen Standortbedingungen angepasst: starke Sonneneinstrahlung, geringer Wassergehalt, große Tag-Nacht- und jahreszeitliche Temperaturschwankungen, starke Winde und das Fehlen einer schützenden Schneedecke. Der Boden ist im Allgemeinen sehr schwach entwickelt, kann sich in Spalten aber ansammeln. Die Gefäßpflanzenflora ist europaweit sehr verschieden; wegen geographischer Isolation und wechselnder Standortbedingungen finden sich an diesen Felsen zahlreiche reliktische, endemische, seltene und geschützte Arten.",situs@0.7.0,situs
habitat_type,eunis@2021:U37,de,description,"Kalkreiche oder basenreiche Felswände und -spalten der Tief- bis montanen Lagen der europäischen Gebirge in der gemäßigten Zone. Die Bedingungen sind zwar weniger hart als in größeren Höhen, doch sind auch hier die Pflanzen an extreme Standortverhältnisse angepasst: starke Sonneneinstrahlung, geringer Wassergehalt, starke Tag-Nacht- und jahreszeitliche Temperaturschwankungen, starke Winde, fehlende Schneedecke und schwach entwickelte Böden. Viele endemische und seltene Arten kommen hier vor.",situs@0.7.0,situs
habitat_type,eunis@2021:U38,de,description,"Klippen aus Kalkstein, kalkhaltigen Konglomeraten und anderen basenreichen Gesteinen von den Tieflagen bis in die Hochgebirge des gesamten Mittelmeerraums (ohne gischtbeeinflusste Küstenlagen). Kennzeichnend ist eine vielfältige Flora kalkliebender ausdauernder Gefäßpflanzen, oft in Rosetten-, Kriech-, Sukkulenten- oder Polsterform, dazu Horstgräser, kleine Farne, Zwergsträucher, Sträucher und mitunter verholzte Kletterpflanzen und kleine Bäume, die in Spalten und Klüften wurzeln. Hinzu kommen Moose, Flechten sowie epi- und endolithische Kleinstlebewesen. Zu den Hügel- und Tieflagen hin ist der Lebensraum anfälliger für menschliche Störungen, besonders in seiner Artenzusammensetzung. Hochgebirgsklippen sind meist gut erhalten und weisen einen hohen Natürlichkeitsgrad auf.",situs@0.7.0,situs
habitat_type,eunis@2021:U39,de,description,"[Zu diesem Lebensraum fehlen Daten im European Vegetation Archive.] Ultramafische Binnenlandklippen der borealen Zone. Kennzeichnend sind eine boreale Flora aus Gefäßpflanzen und Farnen, die an das Serpentinsubstrat mit seinem eigentümlichen Mineralgehalt angepasst sind, sowie Moos- und Flechtenbestände, die teilweise für kalkreiche Lebensräume typisch sind, hier aber keine üppige Decke bilden.",situs@0.7.0,situs
habitat_type,eunis@2021:U3A,de,description,"Wärmere, südexponierte Klippen aus ultramafischen Gesteinen von den Tieflagen bis in die alpine Stufe der gemäßigten Zone. Sie tragen eine offene Decke aus einer eigenständigen, in Spalten wurzelnden Flora, überwiegend einjährige Arten, Gräser und bestimmte Farne, die auf den Mineralgehalt der flachgründigen Böden spezialisiert sind; einige Endemiten kommen vor.",situs@0.7.0,situs
habitat_type,eunis@2021:U3B,de,description,"Ultramafische Felsen und Klippen abseits der Küste sind im Mittelmeerraum sehr zerstreut verbreitet und tragen eine spärliche, aber höchst eigenständige Flora aus wenigen Farnen, Gefäßpflanzen und Kryptogamen, die besonders an das Wachstum in den Spalten und Klüften dieses spezialisierten Substrats angepasst sind.",situs@0.7.0,situs
habitat_type,eunis@2021:U3C,de,description,"Klippen in Makaronesien abseits der Salzgischt tragen eine ausdauernde Spalten- und Simsvegetation von sehr verschiedenem Charakter: manche werden von Sukkulenten beherrscht, andere sind reich an Farnen und Moosen schattiger Standorte und beherbergen mehrere Hundert für die Archipele endemische Sippen.",situs@0.7.0,situs
habitat_type,eunis@2021:U3D,de,description,"Dauerhaft nasse Felswände in der gemäßigten und der mediterranen Region, oft an sehr kleinflächigen Standorten, wo Fels- und Erdoberflächen durch rieselndes Wasser, Sprühnebel und sonnenabgewandte Lage feucht gehalten werden. Die kennzeichnende Flora wird von schatten- und feuchtigkeitsverträglichen Gefäßpflanzen, üppigen Farnen und Moosen sowie Grün- und Blaualgen beherrscht.",situs@0.7.0,situs
habitat_type,eunis@2021:U3E,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er ein kleinräumiges Mosaik verschiedener Lebensräume bildet.] Karrenfelder sind geomorphologische Landschaftsformen, die durch Lösungsprozesse an harten Kalksteinplatten entstehen, welche vermutlich durch frühere Gletschererosion und anschließende Verwitterung freigelegt wurden. Sie treten in und um die Alpen und die Apenninen sowie in den nördlichen atlantischen und baltischen Gebieten auf und bestehen aus ebenen oder geneigten Kalksteinflächen, die von einem Netz senkrechter Klüfte durchzogen sind. Größe, Form und Regelmäßigkeit der Blöcke wechseln mit dem örtlichen Gestein und dem Klima; ein großer Teil der Oberfläche ist kahl, doch bilden sich langsam Böden, und der Schutz der Klüfte schafft vielfältige Besiedlungsmöglichkeiten. An exponierten Stellen können trockenheitsverträgliche Gesellschaften aus Flechten- und Moospolstern sowie Fragmente trockener Horstrasen auftreten, in geschützten Lagen üppigere Vegetation aus Farnen, Kräutern, Sträuchern und Bäumen. Wind und Pflanzenfresser begrenzen die Ausbreitung an der Oberfläche oft. Die Zusammensetzung der Flora unterscheidet sich zwischen den Hauptverbreitungsgebieten deutlich.",situs@0.7.0,situs
habitat_type,eunis@2021:U41,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er nicht auf Vegetation beruht.] Nicht fließende Schneeansammlungen, vor allem in hohen Breiten oder großen Höhen, oft an sonnenabgewandten Stellen wie schattigen Schluchten oder Lawinenbahnen; innerhalb der Grenzen des Dauerschnees beständig, andernorts in heißen Sommern der Schmelze ausgesetzt, besonders nach schneearmen Wintern. Einige Moose können in diesem Lebensraum überdauern, Einzeller-Algen können den Schnee in großer Zahl färben, und bestimmte Insekten ernähren sich von dem beim Schmelzen freigesetzten Material.",situs@0.7.0,situs
habitat_type,eunis@2021:U42,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er nicht auf Vegetation beruht.] Gletscher sind dauerhafte oder nahezu dauerhafte Eismassen, die durch die Verdichtung des in kalten Klimaten angesammelten Schnees entstehen. Unter Druck verhalten sich diese Ablagerungen wie eine zähe Flüssigkeit; ein Gletscher ist daher beweglich, weil er unter der Schwerkraft langsam hangabwärts fließen kann. Es gibt verschiedene Gletschertypen: Für die arktischen Gebiete sind Eisschilde und Eiskappen kennzeichnend, kuppelförmige, vom Relief unabhängige Eismassen. Eher für die großen Gebirge typisch, aber auch in der Arktis vorhanden, sind die reliefgebundenen Gletscher — Kargletscher, Talgletscher, Berggletscher und Vorlandgletscher. Die kleinste Form geht aus Schneeverwehung, Lawinen oder Eisablagerung in kalten Karstdolinen hervor; diese kleinen Eiskörper, Gletscherchen genannt, können nur wenige Jahre bestehen.",situs@0.7.0,situs
habitat_type,eunis@2021:U43,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er nicht auf Vegetation beruht.] Blockgletscher sind Gemische aus gefrorenem Gesteinsschutt und Eis glazialen oder periglazialen Ursprungs, die eine zungenförmige Masse bilden und unter der Schwerkraft sehr langsam fließen können; sie finden sich in extrem kalten Gebieten in hohen Breiten und großen Höhen Europas. Eisreiche Moränen sind Massen unverfestigten mineralischen Schutts in der Umgebung zurückweichender Gletscher. Wegen der niedrigen Temperaturen und der Beweglichkeit des Substrats können nur wenige Organismen diese besonderen Lebensräume besiedeln; die Flora beschränkt sich auf Pionierpflanzen und Flechten, die vor allem an den seitlichen und stirnseitigen Rändern des Schutts wachsen. Mit zunehmender Vegetationsdecke nimmt auch die Zahl der Wirbellosen zu.",situs@0.7.0,situs
habitat_type,eunis@2021:U51,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er nicht auf Vegetation beruht.] Fjellfelder liegen an sehr exponierten Gipfeln, Graten und Hängen der Gebirge der borealen und arktischen Zone, die im Winter schneefrei geblasen werden und flachgründige, steinige, nährstoffarme und meist saure Böden tragen, welche Frostwechsel und Sortierung unterliegen. Die Vegetation wird von starkem Wind und Kälte bestimmt und von Moosen und Strauchflechten beherrscht. Der Lebensraum liegt im Allgemeinen jenseits der Grenze der Weidewirtschaft, kann aber von wildlebenden Pflanzenfressern beweidet werden.",situs@0.7.0,situs
habitat_type,eunis@2021:U52,de,description,"Die Polarwüste ist durch extrem niedrige Sommertemperaturen, geringe Niederschläge und flachgründige, meist basenreiche Böden über Permafrost sowie durch ebenes oder flachwelliges Relief gekennzeichnet. Der Lebensraum ist oft völlig kahl oder trägt höchstens eine sehr lückige, niedrige Decke aus Rosettenpflanzen zwischen Moosen und Flechten. Eine dünne Schneedecke kann etwas üppigeren Wuchs begünstigen; Gebiete mit höheren Niederschlägen, in denen Rentiere weiden und Kot absetzen, profitieren von mehr Feuchtigkeit und Nährstoffen.",situs@0.7.0,situs
habitat_type,eunis@2021:U53,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er nicht auf Vegetation beruht.] Gletschermoränen, die ihr Eis verloren haben und noch nicht wieder bewachsen sind. Ausgenommen sind Moränen, in denen Eis noch vorherrscht (U4-3).",situs@0.7.0,situs
habitat_type,eunis@2021:U61,de,description,"Dieser Lebensraum umfasst spärlich bewachsene vulkanische Bildungen wie tätige Vulkane, frisch entstandene Lavaströme sowie ältere Lavafelder und Gesteine, dazu vulkanische Hänge und Ebenen der subarktischen und arktischen Gebiete Europas, überwiegend auf Island und in Teilen von Jan Mayen. Die Gesteinsoberflächen und vulkanischen Böden werden nur langsam besiedelt, sind nährstoffarm und dauerhaft Winderosion und Austrocknung ausgesetzt. Gefäßpflanzen sind wenige, und Kryptogamen treten im Allgemeinen spärlich auf; sich ansammelnder Boden und Senken, die von Schneebedeckung profitieren, können jedoch eine ausgedehntere Vegetation tragen.",situs@0.7.0,situs
habitat_type,eunis@2021:U62,de,description,"Spärlich bewachsene Vulkangebiete des Mittelmeerraums und Makaronesiens, überwiegend jüngere vulkanische Schlacken (Tephra), Lavaströme oder Öffnungen in Vulkangebieten, die heiße Gase und Dämpfe ausstoßen, in Italien und auf den Kanarischen Inseln. Starke Sonneneinstrahlung, bemerkenswerte Tagesschwankungen der Temperatur, lange Schneebedeckung und mechanische Störungen durch starke Winde sind für diesen Lebensraumtyp üblich. Große Flächen sind völlig vegetationsfrei oder tragen nur einzelne Flechten und Moose beziehungsweise — auf bruchstückhaften Böden — eine verstreute, unterbrochene Decke aus wenigen reliktischen Gefäßpflanzen.",situs@0.7.0,situs
habitat_type,eunis@2021:V11,de,description,"Getreide und andere nicht verholzende Kulturen, die auf großen, ungegliederten Flächen in offenen Feldlandschaften angebaut werden.",situs@0.7.0,situs
habitat_type,eunis@2021:V12,de,description,"Intensiver Anbau von Gemüse, Blumen und Beerenobst, meist in wechselnden Streifen verschiedener Kulturen. Eingeschlossen sind Kleingärten und kleinflächiger Gemüseanbau.",situs@0.7.0,situs
habitat_type,eunis@2021:V13,de,description,"Traditionell und extensiv bewirtschaftete Kulturen, insbesondere Getreide, die eine reiche und gefährdete Ackerwildkrautflora beherbergen, darunter Agrostemma githago, Calendula arvensis, Cyanus segetum, Glebionis segetum, Legousia speculum-veneris sowie Arten der Gattungen Adonis, Consolida, Nigella und Papaver.",situs@0.7.0,situs
habitat_type,eunis@2021:V14,de,description,"Überflutete oder überflutbare Felder, die für den Anbau von Reis (Oryza sativa) und seltener anderer Kulturen genutzt werden. Bei nicht zu starker Behandlung können sie Ersatzlebensräume für einige Tiere der Feuchtgebiete bieten, insbesondere für Vögel wie Enten, Rallen und Reiher.",situs@0.7.0,situs
habitat_type,eunis@2021:V15,de,description,"Aufgegebene oder brachliegende Felder sowie andere Zwischenräume auf gestörtem Boden. Stillgelegtes oder aufgegebenes Ackerland mit eingesäten Kräutern zum Bodenschutz, zur Bodenfestigung, Düngung oder Rekultivierung. Aufgegebene Felder werden von zahlreichen Pionier-, eingeführten oder nitrophilen Pflanzen besiedelt. Sie bieten Lebensräume, die von Tieren des Offenlands genutzt werden können.",situs@0.7.0,situs
habitat_type,eunis@2021:V21,de,description,"[Keiner der Lebensräume der Gruppe V2 konnte im Expertensystem förmlich definiert werden, weil sich Kulturflächen in Gärten oder Parks anhand von Vegetationsaufnahmen nicht von verschiedenen anthropogenen Lebensräumen unterscheiden lassen.] Kulturflächen großflächiger Freizeitgärten. Die Vegetation besteht zwar meist überwiegend aus eingeführten Arten oder Sorten, kann aber dennoch viele einheimische Pflanzen einschließen und trägt bei extensiver Pflege eine vielfältige Fauna. Großflächige Gärten werden als Lebensraumkomplexe geführt (X23).",situs@0.7.0,situs
habitat_type,eunis@2021:V22,de,description,"Kulturflächen von Ziergärten und kleinen Parks an Häusern oder auf Stadtplätzen. Nutzgärten in unmittelbarer Nähe von Wohnhäusern. Kleingartenanlagen gehören nicht dazu (V12). Kleine Gärten werden als Lebensraumkomplexe geführt (X22, X24, X25).",situs@0.7.0,situs
habitat_type,eunis@2021:V23,de,description,Aufgegebene Blumen- und Gemüsebeete in Gärten werden rasch von zahlreichen Wildkräutern besiedelt.,situs@0.7.0,situs
habitat_type,eunis@2021:V31,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich dieses Grasland anhand von Vegetationsaufnahmen nicht von einigen anderen Graslandlebensräumen unterscheiden lässt.] Flächen mit stark gedüngtem oder neu eingesätem Dauergrünland, mitunter mit selektiven Herbiziden behandelt, mit stark verarmter Flora und Fauna; genutzt zur Beweidung, zum Bodenschutz und zur Bodenfestigung, zur Landschaftsgestaltung oder zur Erholung.",situs@0.7.0,situs
habitat_type,eunis@2021:V32,de,description,"Flächen, beherrscht von einjährigen Gräsern und Kräutern, auf leicht nitratangereicherten Böden der meso- und thermomediterranen Zone. Kennzeichnend sind einjährige Arten von Aegilops, Avena, Bromus und Vulpia sowie Kreuzblütler und Schmetterlingsblütler. Diese Einjährigen treten als Pioniere auf offenen, durch Belüftung oder organischen Eintrag leicht nitrifizierten Böden auf: an Wegen, auf Aufschüttungen und in Zwischenräumen von Kulturflächen. Unter dem Einfluss der Weidewirtschaft ersetzen sie auch die nährstoffarme einjährige Vegetation mediterraner Trockenrasen (R1D, R1F). Subnitrophiles einjähriges Grasland ist als Sukzessionsstadium nach dem Ackerbau weit verbreitet. Die Wiederbesiedlung durch Gehölze kann zu Macchie (S5) oder Garrigue (S6) führen.",situs@0.7.0,situs
habitat_type,eunis@2021:V33,de,description,"Trockenflächen mit mehr als 10 % Strauchdeckung und einem hohen Anteil nicht frühjahrsgrüner, vom Vieh gemiedener Pflanzen, darunter Geophyten der Gattungen Asphodelus und Drimia, Disteln wie Carlina, Carthamus, Centaurea und Onopordum sowie weitere Pflanzen wie Ferula und Phlomis; besonders kennzeichnend für die trockeneren Teile des Mittelmeerraums, bei geeigneten Bedingungen aber auch andernorts, etwa in den trockenen kontinentalen Tälern der Schweiz. Diese Lebensräume gehen meist aus der Überbeweidung von Garrigue hervor, die die Sträucher beseitigt.",situs@0.7.0,situs
habitat_type,eunis@2021:V34,de,description,"Niedriges einjähriges Grasland an trockenen und warmen Trittstellen, zum Beispiel die Gesellschaften des Verbands Polygono-Coronopodion mit Cynodon dactylon, Eragrostis minor, Herniaria glabra, Herniaria hirsuta, Juncus tenuis, Lepidium coronopus, Lepidium ruderale, Lolium perenne, Matricaria discoidea, Plantago lanceolata, Plantago major, Poa annua agg. und Polygonum arenastrum.",situs@0.7.0,situs
habitat_type,eunis@2021:V35,de,description,"Niedrige einjährige Vegetation an frischen Trittstellen, zum Beispiel die Gesellschaften des Verbands Saginion procumbentis mit Juncus bufonius, Poa annua agg., Poa supina, Sagina apetala, Sagina procumbens, Spergularia rubra und Veronica serpyllifolia; in der submontanen und montanen Stufe kann die Vegetation aus dem Poion supinae bestehen.",situs@0.7.0,situs
habitat_type,eunis@2021:V36,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich dieses Grasland anhand von Vegetationsaufnahmen nicht von einigen anderen Graslandlebensräumen unterscheiden lässt.] Gedüngte Weiden der subalpinen und unteren alpinen Stufe der Gebirge mit Arten wie Phleum alpinum und Crepis aurea. Gedüngte Mähwiesen sind unter R23 geführt.",situs@0.7.0,situs
habitat_type,eunis@2021:V37,de,description,"Bestände, beherrscht von einjährigen Kräutern, die sich auf jüngst aufgegebenen städtischen oder landwirtschaftlichen Flächen, auf rekultiviertem Land, an Verkehrswegen oder auf Abfallablagerungen entwickeln, typischerweise an häufig gestörten Stellen oder nach einem kürzlich erfolgten schweren Störungsereignis.",situs@0.7.0,situs
habitat_type,eunis@2021:V38,de,description,"Bestände, beherrscht von ausdauernden Kräutern, häufig Ruderalarten, die sich auf trockenen, aufgegebenen städtischen oder landwirtschaftlichen Flächen, auf rekultiviertem Land, an Verkehrswegen oder auf Abfallablagerungen entwickeln. Diese Bestände lösen im Zuge der Sekundärsukzession häufig die einjährige anthropogene Krautvegetation ab.",situs@0.7.0,situs
habitat_type,eunis@2021:V39,de,description,"Bestände, beherrscht von ausdauernden Kräutern, häufig Ruderalarten, die sich auf frischen bis leicht feuchten, aufgegebenen städtischen oder landwirtschaftlichen Flächen, auf rekultiviertem Land, an Verkehrswegen oder auf Abfallablagerungen entwickeln. Diese Bestände lösen im Zuge der Sekundärsukzession häufig die einjährige anthropogene Krautvegetation ab.",situs@0.7.0,situs
habitat_type,eunis@2021:V41,de,description,"[Keiner der Lebensräume der Gruppe V4 konnte im Expertensystem förmlich definiert werden, weil sich Hecken anhand von Vegetationsaufnahmen nicht von Gebüschlebensräumen unterscheiden lassen.] Hecken, die mit in der Umgebung nicht heimischen Arten gepflanzt wurden. Das können gebietsfremde Arten wie Ligustrum ovalifolium oder europäische Arten außerhalb ihres natürlichen Areals sein.",situs@0.7.0,situs
habitat_type,eunis@2021:V42,de,description,"Regelmäßig geschnittene Hecken aus einheimischen Arten, die als Hecke gepflanzt wurden.",situs@0.7.0,situs
habitat_type,eunis@2021:V43,de,description,"Hecken, überwiegend aus einheimischen Arten, mit durchschnittlich mindestens fünf einheimischen Gehölzarten je 25 m Länge, ohne Halbsträucher wie Rubus sect. Rubus und Kletterpflanzen wie Clematis vitalba oder Hedera helix. In Westeuropa gelten viele solcher Hecken als mittelalterlichen Ursprungs.",situs@0.7.0,situs
habitat_type,eunis@2021:V44,de,description,"Hecken, überwiegend aus einheimischen Arten, weder sauber geschnitten noch erkennbar als Hecke gepflanzt, mit durchschnittlich weniger als fünf Gehölzarten je 25 m Länge, ohne Halbsträucher wie Rubus sect. Rubus und Kletterpflanzen wie Clematis vitalba oder Hedera helix.",situs@0.7.0,situs
habitat_type,eunis@2021:V51,de,description,"[Keiner der Lebensräume der Gruppe V5 konnte im Expertensystem förmlich definiert werden, weil sich manche Strauchpflanzungen anhand von Vegetationsaufnahmen nicht von spontan entstandenen Gebüschlebensräumen unterscheiden lassen, während in anderen Strauchpflanzungen meist nur die Krautvegetation zwischen den Pflanzreihen erfasst wird.] Eingeschlossen sind Strauchbaumschulen und Pflanzungen zur Biomassegewinnung. Baumschulen und Weihnachtsbaumkulturen gehören nicht dazu (T42).",situs@0.7.0,situs
habitat_type,eunis@2021:V52,de,description,Eingeschlossen sind Teepflanzungen (Camellia sinensis) und für die Korbflechterei angelegte Korbweidenkulturen (Salix viminalis).,situs@0.7.0,situs
habitat_type,eunis@2021:V53,de,description,"Pflanzungen niedriger Bäume, Sträucher, Spaliere oder ausdauernder verholzter Kletterpflanzen außer Weinreben, die zur Obst- oder Blütenproduktion angebaut werden. Dazu gehören unter anderem beerentragende Sträucher der Gattungen Ribes und Rubus.",situs@0.7.0,situs
habitat_type,eunis@2021:V54,de,description,Pflanzungen der Weinrebe Vitis vinifera.,situs@0.7.0,situs
habitat_type,eunis@2021:V61,de,description,"[Keiner der Lebensräume der Gruppe V6 konnte im Expertensystem förmlich definiert werden, weil sich manche baumbestandenen anthropogenen Lebensräume anhand von Vegetationsaufnahmen nicht von spontan entstandenen baumbestandenen Lebensräumen unterscheiden lassen, während in Obstanlagen meist nur die Krautvegetation zwischen den Bäumen erfasst wird.] Bestände sommergrüner Bäume, die zur Obst- oder Blütenproduktion angebaut werden und nach Erreichen der Reife eine dauerhafte Baumdecke bilden. Extensiv bewirtschaftete und alte Obstbestände sind Lebensräume mit reicher Flora und Fauna.",situs@0.7.0,situs
habitat_type,eunis@2021:V62,de,description,"Bestände immergrüner Laubbäume, die zur Fruchtgewinnung angebaut werden, überwiegend Oliven und Zitrusfrüchte, und nach Erreichen der Reife eine dauerhafte Baumdecke bilden. Extensiv bewirtschaftete und alte Haine sind Lebensräume mit reicher Flora und Fauna.",situs@0.7.0,situs
habitat_type,eunis@2021:V63,de,description,"Mehr oder weniger durchgehende Baumreihen, die Streifen innerhalb einer Matrix aus Gras- oder Kulturland oder entlang von Straßen bilden und typischerweise dem Schutz oder der Beschattung dienen. Baumreihen unterscheiden sich von Hecken (V4) dadurch, dass sie aus Arten bestehen, die mindestens 5 m Höhe erreichen können, und nicht regelmäßig unter 5 m zurückgeschnitten werden.",situs@0.7.0,situs
habitat_type,eunis@2021:V64,de,description,"Kleine Pflanzungen und intensiv bewirtschaftete Wälder unter 0,5 ha Fläche, beherrscht von sommergrünen Laubbäumen. Sind immergrüne Laubbaumarten vorhanden, ist deren Kronendeckung geringer als die der sommergrünen Arten.",situs@0.7.0,situs
habitat_type,eunis@2021:V65,de,description,"Kleine Pflanzungen und intensiv bewirtschaftete Wälder unter 0,5 ha Fläche, beherrscht von immergrünen Laubbäumen. Sind sommergrüne Laubbaumarten vorhanden, ist deren Kronendeckung geringer als die der immergrünen Arten.",situs@0.7.0,situs
habitat_type,eunis@2021:V66,de,description,"Kleine Pflanzungen und intensiv bewirtschaftete Wälder unter 0,5 ha Fläche, beherrscht von Nadelbäumen. Sind Laubbaumarten vorhanden, liegt deren Kronendeckung unter 50 %.",situs@0.7.0,situs
habitat_type,annex1:4030,de,description,"Zwergstrauchheiden auf sauren, nährstoffarmen, gut dränenden Böden und Podsolen der atlantischen und subatlantischen Tief- und Mittelgebirgslagen, beherrscht von Calluna vulgaris mit Vaccinium myrtillus, V. vitis-idaea, Genista pilosa oder je nach Region Erica cinerea. Die meisten Bestände sind sekundär und wurden über Jahrhunderte durch Beweidung, Feuer, Plaggenhieb und Streunutzung auf ackerbaulich zu armem Boden offen gehalten; bleibt diese Nutzung aus, gehen sie binnen Jahrzehnten in Birken- und Kiefernwald über. Die regionalen Ausbildungen reichen von den submontanen Vaccinium-Calluna-Heiden der herzynischen Gebirge und der unteren Alpenlagen über die niedrigen Calluna-Genista-Heiden des germano-baltischen Tieflands bis zu den ozeanischen Erica-Heiden der Westküsten. Feuchtheiden mit Erica tetralix auf anmoorigem Boden gehören zu 4010, alpine Zwergstrauchbestände oberhalb der Waldgrenze zu 4060; die Grenze zieht die Bodenfeuchte und die Höhenlage, nicht die beherrschende Zwergstrauchart.",situs@0.8.0,situs
habitat_type,annex1:6510,de,description,"Artenreiche Mähwiesen der Tief- und Hügellagen auf tiefgründigen, mäßig nährstoffreichen Böden, ein- bis zweimal jährlich und nie vor der Gräserblüte gemäht. Die Grasnarbe ist hochwüchsig und geschichtet, mit Arrhenatherum elatius oder Alopecurus pratensis über einer reichen Krautschicht aus Sanguisorba officinalis, Leucanthemum ircutianum, Knautia arvensis, Galium mollugo und Tragopogon pratensis. Die Bestände gehören zum Arrhenatherion, auf saureren Böden im Westen zum Brachypodio-Centaureion nemoralis. Starke Düngung, früher oder häufiger Schnitt sowie die Umstellung auf Silage lassen die Krautschicht und damit den Typ verschwinden; bleibt die Mahd aus, setzen sich binnen weniger Jahre Hochstauden und Gebüsch durch. Von den Feuchtwiesen der Auen trennt ihn das Fehlen von Überflutungszeigern, von den Bergmähwiesen das Fehlen von Geranium sylvaticum und Trollius europaeus.",situs@0.8.0,situs
habitat_type,annex1:91E0,de,description,"Auenwälder auf schweren, alluvialen Böden, die vom jährlichen Hochwasser des Fließgewässers überflutet und bei Niedrigwasser gut durchlüftet werden. Drei Ausbildungen werden unterschieden: Esche und Schwarzerle an Bächen des Tief- und Hügellands (Alno-Padion), Grauerle an montanen und submontanen Flüssen der Alpen und des Nordapennins (Alnion incanae) sowie Galeriewälder aus hochwüchsiger Salix alba, S. fragilis und Populus nigra an den größeren Tieflandflüssen (Salicion albae). Die Krautschicht ist kennzeichnend hochwüchsig und üppig, mit Filipendula ulmaria, Urtica dioica, Carex-Arten, Angelica sylvestris und Frühjahrsgeophyten; Stickstoffzeiger gehen auf den regelmäßigen Sedimenteintrag zurück und nicht auf Degradation. Der Typ hängt an einer intakten Überflutungsdynamik: nach Aufstau oder Sohleintiefung bleibt der Bestand jahrzehntelang stehen, während sich seine Krautschicht der eines nicht auengebundenen Waldes annähert, was im Gelände die häufigste Ursache zweifelhafter Zuordnungen ist.",situs@0.8.0,situs
